uniprot:O77069	uniprot:Q8SZT4	-	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O77069	uniprot:O15968	-	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O77069	uniprot:Q5U110	-	geneid:42059	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:Q8SZT4	-	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:O15968	-	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:Q5U110	-	geneid:42059	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:Q8SZT4	geneid:43725	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:O15968	geneid:43725	-	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:Q5U110	geneid:43725	geneid:42059	uniprot:"Med"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_Dad:REDFLY:TF001378"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:Q8SZT4	-	-	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:O15968	-	-	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:Q5U110	-	geneid:42059	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:Q8SZT4	geneid:31665	-	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:O15968	geneid:31665	-	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:Q5U110	geneid:31665	geneid:42059	uniprot:"brk"("protein name")	uniprot:"Dad"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:20010841	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_Dad:REDFLY:TF001358"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VS05	uniprot:Q9VL05	geneid:38766	geneid:34379	uniprot:"bin"("protein name")	uniprot:"Hand"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:17511863	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"bin_Hand:REDFLY:TF001356"|redfly:"bin_Hand:REDFLY:TF001355"|redfly:"bin_Hand:REDFLY:TF001354"|redfly:"bin_Hand:REDFLY:TF001353"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O46339	uniprot:Q8MSL0	geneid:41273	-	uniprot:"hth"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hth_ss:REDFLY:TF001372"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O46339	uniprot:Q9VEV9	geneid:41273	geneid:41988	uniprot:"hth"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hth_ss:REDFLY:TF001372"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O46339	uniprot:O61543	geneid:41273	-	uniprot:"hth"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hth_ss:REDFLY:TF001372"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O46339	uniprot:E1JIM6	geneid:41273	geneid:41988	uniprot:"hth"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hth_ss:REDFLY:TF001372"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P14003	uniprot:P10083	geneid:38995	geneid:30981	uniprot:"h"("protein name")	uniprot:"ac"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15893980|pubmed:12086602	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"h_ac:REDFLY:TF001799"|redfly:"h_ac:REDFLY:TF001813"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P29555	uniprot:P20350	geneid:42037	geneid:38168	uniprot:"abd-A"("protein name")	uniprot:"rho"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18694568	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"abd-A_rho:REDFLY:TF001429"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P09087	uniprot:Q9W0K7	geneid:47763	geneid:38116	uniprot:"Abd-B"("protein name")	uniprot:"bab1"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18724934	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Abd-B_bab1:REDFLY:TF001993"|redfly:"Abd-B_bab1:REDFLY:TF001996"|redfly:"Abd-B_bab1:REDFLY:TF001994"|redfly:"Abd-B_bab1:REDFLY:TF001991"|redfly:"Abd-B_bab1:REDFLY:TF001985"|redfly:"Abd-B_bab1:REDFLY:TF001989"|redfly:"Abd-B_bab1:REDFLY:TF001988"|redfly:"Abd-B_bab1:REDFLY:TF001986"|redfly:"Abd-B_bab1:REDFLY:TF001983"|redfly:"Abd-B_bab1:REDFLY:TF001984"|redfly:"Abd-B_bab1:REDFLY:TF001995"|redfly:"Abd-B_bab1:REDFLY:TF001987"|redfly:"Abd-B_bab1:REDFLY:TF001992"|redfly:"Abd-B_bab1:REDFLY:TF001990"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P39413	uniprot:Q04691	geneid:40370	geneid:39566	uniprot:"Aef1"("protein name")	uniprot:"Fbp1"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:8293980|pubmed:11493575	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Aef1_Fbp1:REDFLY:TF001449"|redfly:"Aef1_Fbp1:REDFLY:TF001447"|redfly:"Aef1_Fbp1:REDFLY:TF001729"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02833	uniprot:P29673	geneid:40835	geneid:35509	uniprot:"Antp"("protein name")	uniprot:"ap"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:11262224	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Antp_ap:REDFLY:TF000309"|redfly:"Antp_ap:REDFLY:TF000308"|redfly:"Antp_ap:REDFLY:TF001347"|redfly:"Antp_ap:REDFLY:TF000307"|redfly:"Antp_ap:REDFLY:TF001349"|redfly:"Antp_ap:REDFLY:TF001348"|redfly:"Antp_ap:REDFLY:TF001350"|redfly:"Antp_ap:REDFLY:TF000306"|redfly:"Antp_ap:REDFLY:TF001351"|redfly:"Antp_ap:REDFLY:TF000305"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02833	uniprot:Q8MSL0	geneid:40835	-	uniprot:"Antp"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Antp_ss:REDFLY:TF001352"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02833	uniprot:Q9VEV9	geneid:40835	geneid:41988	uniprot:"Antp"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Antp_ss:REDFLY:TF001352"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02833	uniprot:O61543	geneid:40835	-	uniprot:"Antp"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Antp_ss:REDFLY:TF001352"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02833	uniprot:E1JIM6	geneid:40835	geneid:41988	uniprot:"Antp"("protein name")	uniprot:"ss"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:20727877	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Antp_ss:REDFLY:TF001352"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q01842	uniprot:P29617	geneid:33392	geneid:41363	uniprot:"aop"("protein name")	uniprot:"pros"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11051550	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"aop_pros:REDFLY:TF001450"|redfly:"aop_pros:REDFLY:TF001451"|redfly:"aop_pros:REDFLY:TF001452"|redfly:"aop_pros:REDFLY:TF001446"|redfly:"aop_pros:REDFLY:TF001453"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W1M6	uniprot:Q24475	geneid:37734	geneid:40015	uniprot:"apt"("protein name")	uniprot:"rpr"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19282966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"apt_rpr:REDFLY:TF001731"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O16114	uniprot:Q24475	-	geneid:40015	uniprot:"apt"("protein name")	uniprot:"rpr"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19282966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"apt_rpr:REDFLY:TF001731"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:A0A0B4KGD0	uniprot:Q24475	geneid:37734	geneid:40015	uniprot:"apt"("protein name")	uniprot:"rpr"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19282966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"apt_rpr:REDFLY:TF001731"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O44203	uniprot:Q24475	-	geneid:40015	uniprot:"apt"("protein name")	uniprot:"rpr"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19282966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"apt_rpr:REDFLY:TF001731"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
